房源名称,面积,租金,单平米租金
友家 · 天通苑北三区4居室-南卧,15.5,2590,167.0967742
友家 · 天通西苑一区4居室-西南卧,13.5,3130,231.8518519
友家 · 天通苑东三区4居室-南卧,17.7,2530,142.9378531
友家 · 天通苑北一区4居室-南卧,17.4,3630,208.6206897
友家 · 桃园公寓4居室-南卧,16.29,2090,128.2995703
友家 · 名流花园4居室-南卧,19.6,1890,96.42857143
友家 · 天通苑北三区5居室-南卧,17.28,2930,169.5601852
友家 · 天通西苑一区4居室-北卧,10.5,2590,246.6666667
友家 · 望都新地3居室-南卧,12.3,2190,178.0487805
友家 · 天通苑本一区7居室-北卧,11,2530,230
友家 · 天通苑北二区4居室-南卧,15,3230,215.3333333
友家 · 天通西苑二区4居室-北卧,17.8,3090,173.5955056
友家 · 天通苑北三区3居室-南卧,17.7,2960,167.2316384
友家 · 天通苑北二区4居室-南卧,19.1,3390,177.486911
友家 · 天通苑东一区5居室-南卧,12.11,2330,192.4029727
友家 · 天通苑北三区3居室-南卧,12.88,2860,222.0496894
友家 · 天通西苑一区4居室-南卧,17,3660,215.2941176
友家 · 天通苑中苑4居室-北卧,8.3,2030,244.5783133
友家 · 名流花园5居室-南卧,20.2,1890,93.56435644
友家 · 天通苑东二区4居室-南卧,18.85,2860,151.7241379
友家 · 天通苑中苑4居室-南卧,18.5,3330,180
友家 · 天通西苑一区4居室-东卧,10.3,2590,251.4563107
友家 · 天通西苑一区4居室-北卧,10.2,2590,253.9215686
友家 · 天通苑东二区4居室-南卧,17.13,2890,168.7098657
友家 · 天通苑北三区4居室-南卧,17.31,3030,175.0433276
友家 · 天通苑北三区3居室-南卧,14.77,2960,200.4062288
友家 · 天通苑北一区4居室-南卧,33.6,3290,97.91666667
友家 · 天通苑东二区4居室-南卧,13.1,2290,174.8091603
友家 · 天通苑北二区3居室-南卧,21.6,3490,161.5740741
友家 · 天通苑东一区5居室-西卧,16.1,2560,159.0062112
友家 · 天通西苑三区3居室-西卧,8,2430,303.75
友家 · 天通西苑一区4居室-南卧,20,3490,174.5
友家 · 天通苑北二区5居室-北卧,10,2230,223
友家 · 天通苑北二区3居室-北卧,16.5,2830,171.5151515
友家 · 天通西苑一区4居室-北卧,10.5,2690,256.1904762
友家 · 天通苑北二区3居室-南卧,21.6,3490,161.5740741
友家 · 天通西苑一区4居室-北卧,14.6,2890,197.9452055
友家 · 天通苑北二区5居室-北卧,7.5,2130,284
友家 · 天通苑东三区5居室-南卧,15.82,2330,147.2819216
友家 · 天通苑本一区7居室-南卧,14.6,3290,225.3424658
友家 · 天通苑北三区3居室-南卧,17.17,3030,176.4705882
友家 · 天通苑东三区4居室-南卧,19.27,2530,131.292164
友家 · 天通苑东一区5居室-南卧,13.9,2930,210.7913669
友家 · 天通西苑一区4居室-北卧,14.7,2830,192.5170068
友家 · 天通苑北二区3居室-北卧,14.3,2390,167.1328671
友家 · 天通苑北三区4居室-东卧,18.09,2790,154.2288557
友家 · 天通苑北三区5居室-南卧,17.72,2660,150.1128668
友家 · 天通苑北二区5居室-南卧,59.5,5430,91.2605042
友家 · 天通西苑三区4居室-东卧,9.5,2260,237.8947368
友家 · 天通苑北一区3居室-南卧,7.5,2590,345.3333333
友家 · 天通苑东二区4居室-南卧,21.15,2660,125.7683215
友家 · 天通西苑一区4居室-北卧,14.8,2830,191.2162162
友家 · 天通苑东一区5居室-南卧,40.27,4330,107.5242116
友家 · 天通苑北三区4居室-北卧,8.11,1990,245.3760789
友家 · 天通苑北二区4居室-南卧,17,3230,190
友家 · 天通苑北一区4居室-南卧,16.5,3590,217.5757576
友家 · 天通苑东三区4居室-南卧,17.67,2830,160.1584607
友家 · 天通西苑三区4居室-东卧,17.7,3590,202.8248588
友家 · 天通西苑三区3居室-西卧,12.8,2790,217.96875
友家 · 天通苑本三区4居室-北卧,8.2,2130,259.7560976
友家 · 天通苑北一区3居室-东卧,11.2,2660,237.5
友家 · 天通苑本三区5居室-北卧,12.2,2490,204.0983607
友家 · 天通西苑二区4居室-北卧,11.6,2390,206.0344828
友家 · 天通公园里4居室-东北卧,19.15,2690,140.4699739
友家 · 天通苑东二区4居室-南卧,24.9,2590,104.0160643
友家 · 天通苑北三区5居室-北卧,14.55,2660,182.8178694
友家 · 天通苑北三区4居室-北卧,8.21,2030,247.2594397
友家 · 天通苑北三区3居室-南卧,14.76,3130,212.0596206
友家 · 天通西苑二区4居室-东卧,18.8,3590,190.9574468
友家 · 天通苑本四区3居室-南卧,13.5,3190,236.2962963
友家 · 东亚奥北中心北区3居室-南卧,8,2430,303.75
友家 · 天通苑东一区4居室-北卧,12.92,2260,174.9226006
友家 · 天通苑本三区4居室-南卧,14.5,3330,229.6551724
友家 · 天通西苑一区3居室-南卧,19,3660,192.6315789
友家 · 天通苑本四区4居室-南卧,44.8,4990,111.3839286
友家 · 天通苑中苑6居室-南卧,11.5,2490,216.5217391
友家 · 天通苑东三区4居室-南卧,16.6,2230,134.3373494
友家 · 天通苑本三区4居室-北卧,9.2,2390,259.7826087
友家 · 天通苑北三区3居室-南卧,14.82,3230,217.9487179
友家 · 天通苑北三区6居室-南卧,16,2490,155.625
友家 · 天通西苑二区4居室-东卧,18.5,3590,194.0540541
友家 · 天通西苑一区4居室-东卧,10.2,2460,241.1764706
友家 · 天通苑东一区5居室-西卧,8.5,2090,245.8823529
友家 · 天通公园里4居室-东南卧,9.75,2130,218.4615385
友家 · 天通苑中苑4居室-东卧,16.4,2760,168.2926829
友家 · 天通苑北三区3居室-西卧,10.99,2690,244.7679709
友家 · 天通苑北二区3居室-北卧,16.5,2790,169.0909091
友家 · 天通苑北三区3居室-北卧,9.5,2130,224.2105263
友家 · 天通苑北三区3居室-西卧,9.37,2190,233.7246531
友家 · 天通西苑二区3居室-东卧,10.4,2730,262.5
友家 · 东亚奥北中心北区3居室-南卧,9.8,2760,281.6326531
友家 · 东亚奥北中心北区3居室-南卧,10.8,3190,295.3703704
友家 · 天通西苑三区4居室-西卧,16.5,2730,165.4545455
友家 · 天通苑北二区3居室-南卧,17,3390,199.4117647
友家 · 天通苑北三区3居室-北卧,10.1,2230,220.7920792
友家 · 天通苑东一区4居室-南卧,44.5,4490,100.8988764
友家 · 天通西苑三区4居室-西卧,17,3690,217.0588235
友家 · 天通苑中苑4居室-南卧,17,2690,158.2352941
友家 · 天通西苑一区5居室-南卧,30,3230,107.6666667
友家 · 天通苑本四区3居室-北卧,9.6,2290,238.5416667
友家 · 天通西苑三区3居室-西卧,17.4,2790,160.3448276
友家 · 天通西苑二区4居室-西卧,24.3,2930,120.5761317
友家 · 天通苑东三区4居室-南卧,10.8,2290,212.037037
友家 · 天通苑北二区3居室-南卧,17,2760,162.3529412
友家 · 天通苑东二区4居室-北卧,13.5,2290,169.6296296
友家 · 天通苑东二区4居室-北卧,13.1,2260,172.519084
友家 · 天通苑本三区4居室-北卧,8.2,2290,279.2682927
友家 · 天通西苑二区3居室-东卧,15.2,2690,176.9736842
友家 · 天通西苑一区5居室-南卧,30,3390,113
友家 · 天通苑中苑3居室-西卧,11,2390,217.2727273
友家 · 天通西苑一区4居室-南卧,9.7,2530,260.8247423
友家 · 天通苑东一区4居室-南卧,17.8,3160,177.5280899
友家 · 天通苑东三区4居室-北卧,8.53,2130,249.7069168
友家 · 天通苑东二区4居室-东北卧,15.5,2430,156.7741935
友家 · 天通苑中苑4居室-南卧,14.8,3330,225
友家 · 东亚奥北中心北区3居室-南卧,17.5,3290,188
友家 · 天通苑东一区4居室-西卧,11.9,2130,178.9915966
友家 · 天通苑北三区3居室-北卧,10,2090,209
友家 · 公园两栋2居室-北卧,18.4,4360,236.9565217
友家 · 公园两栋2居室-北卧,18.4,4360,236.9565217
友家 · 天通苑东三区4居室-南卧,30.4,4130,135.8552632
友家 · 天通苑东一区4居室-西卧,11.5,2130,185.2173913
友家 · 天通苑东二区4居室-南卧,44.59,4260,95.53711595
友家 · 天通苑东一区5居室-南卧,8.63,2390,276.9409038
友家 · 天通公园里4居室-东南卧,13.9,3090,222.3021583
友家 · 公园两栋4居室-南卧,11.6,3730,321.5517241
友家 · 天通苑东二区3居室-东卧,16.93,2490,147.0761961
友家 · 天通苑东一区5居室-北卧,8.3,1890,227.7108434
友家 · 太平家园3居室-南卧,18,2860,158.8888889
友家 · 天通西苑一区4居室-东卧,16.6,2960,178.313253
友家 · 天通西苑三区4居室-北卧,11,2790,253.6363636
友家 · 太平家园3居室-南卧,22,2960,134.5454545
友家 · 天通苑中苑4居室-南卧,13.4,2490,185.8208955
友家 · 天通西苑三区4居室-北卧,22.5,3090,137.3333333
友家 · 天通苑东二区3居室-东卧,13.6,2390,175.7352941
友家 · 天通苑北二区3居室-南卧,21.8,3190,146.3302752
友家 · 天通苑东二区3居室-东卧,10.6,2230,210.3773585
友家 · 天通西苑一区5居室-南卧,19.6,2930,149.4897959
友家 · 天通苑东三区6居室-北卧,6.5,1860,286.1538462
友家 · 天通西苑一区4居室-南卧,15.5,3560,229.6774194
友家 · 天通西苑二区2居室-西北卧,10.5,3060,291.4285714
友家 · 天通西苑三区4居室-北卧,11,2490,226.3636364
友家 · 天通苑本一区7居室-南卧,16.5,3290,199.3939394
友家 · 天通西苑一区4居室-北卧,11.5,2590,225.2173913
友家 · 天通苑东一区5居室-南卧,14.05,2360,167.9715302
友家 · 天通苑东一区3居室-西卧,12.7,2390,188.1889764
友家 · 天通苑东一区5居室-北卧,10.7,2890,270.0934579
友家 · 天通苑北三区3居室-北卧,13,2460,189.2307692
友家 · 天通苑北二区3居室-北卧,14.1,2330,165.248227
友家 · 天通苑中苑4居室-北卧,13,2360,181.5384615
友家 · 天通苑东三区4居室-南卧,49.4,4390,88.86639676
友家 · 天通苑东一区4居室-北卧,8.3,1730,208.4337349
友家 · 天通苑中苑4居室-南卧,41.1,4260,103.649635
友家 · 天通西苑三区4居室-西北卧,18.6,3490,187.6344086
友家 · 太平家园3居室-北卧,12.5,2630,210.4
友家 · 天通苑本四区3居室-东卧,13.3,3190,239.8496241
友家 · 天通苑东一区4居室-西南卧,26.71,3160,118.3077499
友家 · 天通苑东三区3居室-北卧,8.2,2360,287.804878
友家 · 天通苑北三区3居室-西卧,10.2,2630,257.8431373
友家 · 天通苑东一区4居室-西卧,14.8,2390,161.4864865
友家 · 天通苑北三区3居室-东卧,12.99,2330,179.3687452
友家 · 天通苑北三区3居室-北卧,10.49,2330,222.1163012
友家 · 公园两栋2居室-东卧,11,5390,490
友家 · 天通苑中苑4居室-南卧,12.9,2290,177.5193798
友家 · 天通苑本四区4居室-南卧,30,2790,93
友家 · 天通苑北二区6居室-南卧,19.6,2790,142.3469388
友家 · 天通西苑三区4居室-南卧,28.7,3360,117.0731707
友家 · 天通西苑一区5居室-北卧,14.9,4890,328.1879195
友家 · 名佳花园一区5居室-南卧,11.56,1890,163.4948097
友家 · 天通苑北三区5居室-南卧,30,2730,91
友家 · 天通苑北一区4居室-南卧,13,2460,189.2307692
友家 · 天通苑北一区4居室-北卧,25,2960,118.4
友家 · 名佳花园一区5居室-南卧,11.56,1960,169.550173
友家 · 天通苑中苑4居室-南卧,25.6,2690,105.078125
友家 · 天通苑中苑4居室-南卧,20,2560,128
友家 · 天通苑北一区3居室-南卧,17,2660,156.4705882
友家 · 天通西苑一区5居室-南卧,9.5,2490,262.1052632
友家 · 天通苑中苑4居室-南卧,15,2430,162
友家 · 名佳花园一区5居室-南卧,11.56,2160,186.8512111
友家 · 天通苑中苑4居室-南卧,20,3030,151.5
友家 · 名佳花园一区5居室-南卧,11.56,2190,189.4463668
友家 · 天通西苑三区4居室-南卧,8,2290,286.25
友家 · 天通苑北二区6居室-南卧,9.22,2390,259.2190889
友家 · 天通苑北二区3居室-南卧,18.1,2560,141.4364641
友家 · 天通苑东二区4居室-南卧,22.3,2630,117.9372197
友家 · 天通苑北二区6居室-南卧,19.5,2660,136.4102564
友家 · 天通西苑一区4居室-南卧,21.5,3260,151.627907
友家 · 天通苑东二区4居室-南卧,24.14,2590,107.2908036
友家 · 天通苑北一区6居室-东卧,15.3,2860,186.9281046
友家 · 天通苑北二区3居室-西卧,16,2560,160
友家 · 天通西苑三区4居室-南卧,22,3660,166.3636364
友家 · 天通苑东二区3居室-南卧,15,2460,164
友家 · 天通苑北一区4居室-南卧,18,3560,197.7777778
友家 · 天通苑北二区6居室-南卧,18.6,3290,176.8817204
友家 · 天通苑北三区5居室-南卧,14,2330,166.4285714
友家 · 天通西苑一区5居室-南卧,29,4160,143.4482759
友家 · 天通苑北一区4居室-北卧,15,2530,168.6666667
友家 · 天通苑北一区3居室-北卧,6.6,2130,322.7272727
友家 · 天通西苑三区4居室-北卧,11.5,2490,216.5217391
友家 · 名佳花园一区3居室-南卧,31.4,2530,80.57324841
友家 · 天通苑中苑4居室-北卧,15.3,2230,145.751634
友家 · 天通西苑一区5居室-南卧,15.4,3460,224.6753247
友家 · 天通苑北二区3居室-北卧,18.5,2760,149.1891892
友家 · 天通苑北一区3居室-北卧,25,2890,115.6
友家 · 天通苑中苑4居室-北卧,14,2230,159.2857143
友家 · 天通苑东二区5居室-南卧,17.2,2660,154.6511628
友家 · 天通苑北一区3居室-南卧,10,2490,249
友家 · 天通苑东三区4居室-南卧,14,2290,163.5714286
友家 · 天通苑本四区3居室-西卧,28.9,3090,106.9204152
友家 · 天通苑东二区4居室-南卧,17.7,2830,159.8870056
友家 · 天通苑北二区6居室-北卧,7.6,2090,275
友家 · 天通苑北一区3居室-西卧,16.4,3090,188.4146341
友家 · 名佳花园一区7居室-南卧,16,2370,148.125
友家 · 名佳花园一区7居室-南卧,16.1,2370,147.2049689
友家 · 天通西苑三区4居室-东卧,12,2390,199.1666667
友家 · 天通苑东一区4居室-南卧,32,2960,92.5
友家 · 天通苑北一区6居室-西卧,12.4,2560,206.4516129
友家 · 天通苑北一区6居室-西卧,12.5,2560,204.8
友家 · 天通西苑一区5居室-北卧,11.3,2530,223.8938053
友家 · 天通西苑三区3居室-南卧,14,2730,195
友家 · 天通苑东二区5居室-南卧,10,2030,203
友家 · 天通西苑三区3居室-南卧,16,2860,178.75
友家 · 天通苑北二区3居室-北卧,14,2330,166.4285714
友家 · 天通苑东二区3居室-南卧,14,2260,161.4285714
友家 · 名流花园3居室-南卧,2.3,2330,1013.043478
友家 · 天通苑东二区5居室-南卧,17.42,2860,164.1791045
友家 · 天通苑北一区6居室-东卧,15.6,2630,168.5897436
友家 · 天通苑北一区6居室-东卧,15.6,2630,168.5897436
友家 · 名流花园6居室-南卧,16.6,1890,113.8554217
友家 · 天通西苑三区4居室-北卧,15.5,2830,182.5806452
友家 · 天通西苑三区3居室-南卧,15.1,2860,189.4039735
友家 · 天通苑中苑4居室-南卧,50,4160,83.2
友家 · 太平家园4居室-南卧,10,2660,266
友家 · 天通苑北二区6居室-北卧,8.2,2230,271.9512195
友家 · 天通苑北二区3居室-西卧,13,2330,179.2307692
友家 · 天通苑东二区4居室-南卧,21.57,2890,133.9823829
友家 · 天通苑北三区5居室-北卧,11,1930,175.4545455
友家 · 天通苑本四区4居室-南卧,17,3230,190
友家 · 天通苑北三区4居室-南卧,20,2960,148
友家 · 天通苑北一区3居室-西卧,13,2690,206.9230769
友家 · 天通苑北三区5居室-西卧,10,1930,193
友家 · 天通苑北三区5居室-西卧,14,2160,154.2857143
友家 · 天通苑本四区4居室-北卧,13,2260,173.8461538
友家 · 西湖新村5居室-南卧,13.5,1730,128.1481481
友家 · 天通苑本五区4居室-北卧,14,2330,166.4285714
友家 · 天通苑本四区4居室-北卧,15,2360,157.3333333
友家 · 天通苑本四区3居室-东卧,10.2,2390,234.3137255
友家 · 名流花园6居室-南卧,23.2,2260,97.4137931
友家 · 天通苑东三区4居室-南卧,12,2460,205
友家 · 名佳花园一区5居室-北卧,10.68,1590,148.8764045
友家 · 名佳花园一区5居室-北卧,10.68,1590,148.8764045
友家 · 天通西苑二区4居室-东卧,14.7,2490,169.3877551
友家 · 天通西苑三区4居室-东卧,20,2790,139.5
友家 · 天通西苑三区4居室-东卧,17.4,2790,160.3448276
友家 · 天通苑东一区5居室-南卧,14.5,2330,160.6896552
友家 · 天通西苑二区4居室-西卧,17.39,2660,152.9614721
友家 · 天通苑本一区6居室-北卧,10,1990,199
友家 · 天通苑北三区5居室-北卧,16,2430,151.875
友家 · 名佳花园一区5居室-北卧,10.68,1630,152.6217228
友家 · 天通苑东三区4居室-北卧,10,1930,193
友家 · 天通苑本三区4居室-北卧,13.4,2390,178.358209
友家 · 天通苑北二区4居室-南卧,16,3390,211.875
友家 · 天通苑东二区3居室-南卧,15.2,2130,140.1315789
友家 · 天通苑本二区2居室-西南卧,9.7,2530,260.8247423
友家 · 名佳花园一区5居室-南卧,6.38,1590,249.2163009
友家 · 名佳花园一区4居室-南卧,15,2230,148.6666667
友家 · 天通苑东三区4居室-南卧,25,3870,154.8
友家 · 天通苑北二区3居室-东卧,16,3160,197.5
友家 · 天通西苑三区3居室-东卧,16.2,3190,196.9135802
友家 · 天通苑东三区4居室-东北卧,14.9,2330,156.3758389
友家 · 天通苑东二区3居室-西卧,18,2290,127.2222222
友家 · 天通苑东二区4居室-北卧,13.5,2160,160
友家 · 东亚奥北中心北区3居室-北卧,8,2360,295
友家 · 天通苑北三区5居室-南卧,15,2590,172.6666667
友家 · 天通苑东三区4居室-南卧,17.2,2660,154.6511628
友家 · 天通苑东二区3居室-东卧,15,2130,142
友家 · 天通苑北三区6居室-北卧,9.8,1890,192.8571429
友家 · 天通苑东二区4居室-北卧,8.9,1960,220.2247191
友家 · 天通苑北三区4居室-南卧,19,3230,170
友家 · 天通苑本五区4居室-北卧,13.4,2590,193.2835821
友家 · 名佳花园一区5居室-南卧,6.38,1690,264.8902821
友家 · 天通苑东二区3居室-北卧,12,2090,174.1666667
友家 · 天通苑东二区3居室-西卧,15,2690,179.3333333
友家 · 天通苑北二区4居室-南卧,16.4,3290,200.6097561
友家 · 天通西苑三区3居室-西卧,20,2930,146.5
友家 · 天通苑本四区3居室-西卧,16.1,3290,204.3478261
